ligand_name,smiles,smiles_duplicate,receptor_family,receptor,receptor_subtype,bias_category,bias_pathway,reference_ligand,assay_1,assay_2,publication_title,author,doi,pmid,year,molecular_weight,logp,hba,hbd,rings,tpsa
N-(3-(2-(((1-(3-Chloro-4-fluorobenzoyl)-4-fluoropiperidin-4-yl)methyl)amino)ethoxy)phenyl)acetamide,CC(NC1=CC=CC(OCCNCC2(F)CCN(C(C3=CC=C(F)C(Cl)=C3)=O)CC2)=C1)=O,CC(NC1=CC=CC(OCCNCC2(F)CCN(C(C3=CC=C(F)C(Cl)=C3)=O)CC2)=C1)=O,Aminergic,5-Hydroxytryptamine receptor,5HT1A receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Discovery of novel pERK1/2- or β-Arrestin-Preferring 5-HT1A Receptor Biased Agonists: Diversified Therapeutic-Like vs. Side Effects Profile,"Sniecikowska,J",10.1021/acs.jmedchem.0c00814,32883072,2020,465.92,4.05,4,2,3,70.67
"N-(3-(2-(((1-(3,4-Dichlorobenzoyl)-4-fluoropiperidin-4-yl)methyl)amino)ethoxy)phenyl)acetamide",CC(NC1=CC=CC(OCCNCC2(F)CCN(C(C3=CC=C(Cl)C(Cl)=C3)=O)CC2)=C1)=O,CC(NC1=CC=CC(OCCNCC2(F)CCN(C(C3=CC=C(Cl)C(Cl)=C3)=O)CC2)=C1)=O,Aminergic,5-Hydroxytryptamine receptor,5HT1A receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Discovery of novel pERK1/2- or β-Arrestin-Preferring 5-HT1A Receptor Biased Agonists: Diversified Therapeutic-Like vs. Side Effects Profile,"Sniecikowska,J",10.1021/acs.jmedchem.0c00814,32883072,2020,482.38,4.56,4,2,3,70.67
(3-Chloro-4-fluorophenyl)(4-fluoro-4-(((2-(quinolin-8-yloxy)ethyl)amino)methyl)piperidin-1-yl)methanone,O=C(C1=CC=C(F)C(Cl)=C1)N2CCC(CNCCOC3=C4N=CC=CC4=CC=C3)(F)CC2,O=C(C1=CC=C(F)C(Cl)=C1)N2CCC(CNCCOC3=C4N=CC=CC4=CC=C3)(F)CC2,Aminergic,5-Hydroxytryptamine receptor,5HT1A receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Discovery of novel pERK1/2- or β-Arrestin-Preferring 5-HT1A Receptor Biased Agonists: Diversified Therapeutic-Like vs. Side Effects Profile,"Sniecikowska,J",10.1021/acs.jmedchem.0c00814,32883072,2020,459.92,4.64,4,1,4,54.46
"(3-Chloro-4-fluorophenyl)(4-(((2-((2,2-dimethyl-2,3-dihydrobenzofuran-7-yl)oxy)ethyl)amino)methyl)-4-fluoropiperidin-1-yl)methanone",O=C(C1=CC=C(F)C(Cl)=C1)N2CCC(F)(CNCCOC3=C(OC(C)(C)C4)C4=CC=C3)CC2,O=C(C1=CC=C(F)C(Cl)=C1)N2CCC(F)(CNCCOC3=C(OC(C)(C)C4)C4=CC=C3)CC2,Aminergic,5-Hydroxytryptamine receptor,5HT1A receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Discovery of novel pERK1/2- or β-Arrestin-Preferring 5-HT1A Receptor Biased Agonists: Diversified Therapeutic-Like vs. Side Effects Profile,"Sniecikowska,J",10.1021/acs.jmedchem.0c00814,32883072,2020,478.96,4.8,4,1,4,50.8
(4-(((2-((1H-Indol-4-yl)oxy)ethyl)amino)methyl)-4-fluoropiperidin-1-yl)(3-chloro-4-fluorophenyl)methanone fumarate salt,O=C(N1CCC(F)(CNCCOC2=CC=CC3=C2C=CN3)CC1)C4=CC=C(F)C(Cl)=C4.O=C(O)/C=C/C(O)=O,O=C(N1CCC(F)(CNCCOC2=CC=CC3=C2C=CN3)CC1)C4=CC=C(F)C(Cl)=C4.O=C(O)/C=C/C(O)=O,Aminergic,5-Hydroxytryptamine receptor,5HT1A receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Discovery of novel pERK1/2- or β-Arrestin-Preferring 5-HT1A Receptor Biased Agonists: Diversified Therapeutic-Like vs. Side Effects Profile,"Sniecikowska,J",10.1021/acs.jmedchem.0c00814,32883072,2020,563.98,4.28,5,4,4,131.96
Lysergide,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N(CC)CC,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N(CC)CC,Aminergic,5-Hydroxytryptamine receptor,5HT1B receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Structure-inspired design of Beta-arrestin-biased ligands for aminergic GPCRs,"McCorvy,JD",10.1038/nchembio.2527,29227473,2018,323.44,2.91,2,1,4,39.34
Ergotamine,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,Aminergic,5-Hydroxytryptamine receptor,5HT1B receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,581.67,1.99,6,3,8,118.21
Dihydroergotamine,O=C([C@H]1CN(C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,O=C([C@H]1CN(C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,Aminergic,5-Hydroxytryptamine receptor,5HT1B receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,583.69,2.08,6,3,8,118.21
Cabergoline,O=C(NCC)N(CCCN(C)C)C([C@H]1CN(CC=C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)=O,O=C(NCC)N(CCCN(C)C)C([C@H]1CN(CC=C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)=O,Aminergic,5-Hydroxytryptamine receptor,5HT1B receptor,β Arrestin,β-Arr / Gi,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,451.62,3.19,4,2,4,71.68
"7-(4-(4-(1-Methyl-1H-indol-4-yl)piperazin-1-yl)butoxy)-3,4-dihydroquinolin-2(1H)-one",O=C1NC2=C(C=CC(OCCCCN3CCN(C4=CC=CC5=C4C=CN5C)CC3)=C2)CC1,O=C1NC2=C(C=CC(OCCCCN3CCN(C4=CC=CC5=C4C=CN5C)CC3)=C2)CC1,Aminergic,5-Hydroxytryptamine receptor,5HT2B receptor,β Arrestin,β-Arr / Gq,5-hydroxytrypatmine,β-Arrestin-recruitment,intracellular Ca,Structure-inspired design of Beta-arrestin-biased ligands for aminergic GPCRs,"McCorvy,JD",10.1038/nchembio.2527,29227473,2018,418.54,4.03,4,2,5,60.6
Lysergide,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N(CC)CC,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N(CC)CC,Aminergic,5-Hydroxytryptamine receptor,5HT2B receptor,β Arrestin,β-Arr / Gq,5-hydroxytrypatmine,β-Arrestin-recruitment,intracellular Ca,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,323.44,2.91,2,1,4,39.34
Dihydroergotamine,O=C([C@H]1CN(C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,O=C([C@H]1CN(C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,Aminergic,5-Hydroxytryptamine receptor,5HT2B receptor,β Arrestin,β-Arr / Gq,5-hydroxytrypatmine,β-Arrestin-recruitment,intracellular Ca,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,583.69,2.08,6,3,8,118.21
Pergolide,CCCN([C@H]1[C@H](C2)C3=C4C(NC=C4C1)=CC=C3)C[C@@H]2CSC,CCCN([C@H]1[C@H](C2)C3=C4C(NC=C4C1)=CC=C3)C[C@@H]2CSC,Aminergic,5-Hydroxytryptamine receptor,5HT2B receptor,β Arrestin,β-Arr / Gq,5-hydroxytrypatmine,β-Arrestin-recruitment,intracellular Ca,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,314.5,4.27,2,1,4,19.03
Cabergoline,O=C(NCC)N(CCCN(C)C)C([C@H]1CN(CC=C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)=O,O=C(NCC)N(CCCN(C)C)C([C@H]1CN(CC=C)[C@H]2[C@H](C1)C3=CC=CC4=C3C(C2)=CN4)=O,Aminergic,5-Hydroxytryptamine receptor,5HT2B receptor,β Arrestin,β-Arr / Gq,5-hydroxytrypatmine,β-Arrestin-recruitment,intracellular Ca,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,451.62,3.19,4,2,4,71.68
Methylergometrine,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N[C@@H](CC)CO,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N[C@@H](CC)CO,Aminergic,5-Hydroxytryptamine receptor,5HT2B receptor,β Arrestin,β-Arr / Gq,5-hydroxytrypatmine,β-Arrestin-recruitment,intracellular Ca,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,339.44,1.92,3,3,4,68.36
Ergotamine,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,O=C([C@H]1CN(C)[C@H]2C(C3=C4C(NC=C4C2)=CC=C3)=C1)N[C@](C(N5[C@H]6CC7=CC=CC=C7)=O)(C)O[C@@]5(O)[C@H](CCC8)N8C6=O,Aminergic,5-Hydroxytryptamine receptor,5HT2B receptor,β Arrestin,β-Arr / Gq,5-hydroxytrypatmine,β-Arrestin-recruitment,intracellular Ca,Structural features for functional selectivity at serotonin receptors,"Wacker,D",10.1126/science.1232808,23519215,2013,581.67,1.99,6,3,8,118.21
"7-(4-(4-(1-Methyl-1H-indol-4-yl)piperazin-1-yl)butoxy)-3,4-dihydroquinolin-2(1H)-one",O=C1NC2=C(C=CC(OCCCCN3CCN(C4=CC=CC5=C4C=CN5C)CC3)=C2)CC1,O=C1NC2=C(C=CC(OCCCCN3CCN(C4=CC=CC5=C4C=CN5C)CC3)=C2)CC1,Aminergic,5-Hydroxytryptamine receptor,5HT7 receptor,β Arrestin,β-Arr / Gs,5-hydroxytrypatmine,β-Arrestin-recruitment,cAMP,Structure-inspired design of Beta-arrestin-biased ligands for aminergic GPCRs,"McCorvy,JD",10.1038/nchembio.2527,29227473,2018,418.54,4.03,4,2,5,60.6
"3-(4-Fluorophenyl)-1,4,5,6,7,8-hexahydropyrazolo[3,4-d]azepine",FC1=CC=C(C=C1)C2=NNC3=C2CCNCC3,FC1=CC=C(C=C1)C2=NNC3=C2CCNCC3,Aminergic,5-Hydroxytryptamine receptor,5HT7 receptor,β Arrestin,β-Arr / Gs,SB269970,β-Arrestin-recruitment,cAMP,Discovery of β-Arrestin Biased Ligands of 5-HT7R,"Kim,Y",10.1021/acs.jmedchem.8b00642,30028132,2018,231.27,1.9,2,2,3,40.71
"3-(4-Chlorophenyl)-1,4,5,6,7,8-hexahydropyrazolo[3,4-d]azepine",ClC1=CC=C(C=C1)C2=NNC3=C2CCNCC3,ClC1=CC=C(C=C1)C2=NNC3=C2CCNCC3,Aminergic,5-Hydroxytryptamine receptor,5HT7 receptor,β Arrestin,β-Arr / Gs,SB269970,β-Arrestin-recruitment,cAMP,Discovery of β-Arrestin Biased Ligands of 5-HT7R,"Kim,Y",10.1021/acs.jmedchem.8b00642,30028132,2018,247.73,2.42,2,2,3,40.71
"3-(p-Tolyl)-1,4,5,6,7,8-hexahydropyrazolo[3,4-d]azepine",CC(C=C1)=CC=C1C2=NNC3=C2CCNCC3,CC(C=C1)=CC=C1C2=NNC3=C2CCNCC3,Aminergic,5-Hydroxytryptamine receptor,5HT7 receptor,β Arrestin,β-Arr / Gs,SB269970,β-Arrestin-recruitment,cAMP,Discovery of β-Arrestin Biased Ligands of 5-HT7R,"Kim,Y",10.1021/acs.jmedchem.8b00642,30028132,2018,227.31,2.07,2,2,3,40.71
"3-(4-Fluorophenyl)-5,6,7,8-tetrahydro-4H-isoxazolo[4,5-d]-azepine",FC1=CC=C(C=C1)C2=NOC3=C2CCNCC3,FC1=CC=C(C=C1)C2=NOC3=C2CCNCC3,Aminergic,5-Hydroxytryptamine receptor,5HT7 receptor,β Arrestin,β-Arr / Gs,SB269970,β-Arrestin-recruitment,cAMP,Discovery of β-Arrestin Biased Ligands of 5-HT7R,"Kim,Y",10.1021/acs.jmedchem.8b00642,30028132,2018,232.26,2.17,3,1,3,38.06
"3-(4-Chlorophenyl)-5,6,7,8-tetrahydro-4H-isoxazolo[4,5-d]-azepine",ClC1=CC=C(C=C1)C2=NOC3=C2CCNCC3,ClC1=CC=C(C=C1)C2=NOC3=C2CCNCC3,Aminergic,5-Hydroxytryptamine receptor,5HT7 receptor,β Arrestin,β-Arr / Gs,SB269970,β-Arrestin-recruitment,cAMP,Discovery of β-Arrestin Biased Ligands of 5-HT7R,"Kim,Y",10.1021/acs.jmedchem.8b00642,30028132,2018,248.71,2.68,3,1,3,38.06
"3-(p-Tolyl)-5,6,7,8-tetrahydro-4H-isoxazolo[4,5-d]azepine",CC1=CC=C(C=C1)C2=NOC3=C2CCNCC3,CC1=CC=C(C=C1)C2=NOC3=C2CCNCC3,Aminergic,5-Hydroxytryptamine receptor,5HT7 receptor,β Arrestin,β-Arr / Gs,SB269970,β-Arrestin-recruitment,cAMP,Discovery of β-Arrestin Biased Ligands of 5-HT7R,"Kim,Y",10.1021/acs.jmedchem.8b00642,30028132,2018,228.29,2.34,3,1,3,38.06
CCPA,ClC1=NC(NC2CCCC2)=C3N=CN([C@@H]4O[C@H](CO)[C@H]([C@H]4O)O)C3=N1,ClC1=NC(NC2CCCC2)=C3N=CN([C@@H]4O[C@H](CO)[C@H]([C@H]4O)O)C3=N1,Nucleotide,Adenosine receptor,A3 receptor,β Arrestin,β-Arr / Gi,NECA,β-Arrestin-recruitment,cAMP,Translocation of arrestin induced by human A(3) adenosine receptor ligands in an engineered cell line: comparison with G protein-dependent pathways,"Gao,ZG",10.1016/j.phrs.2008.02.008,18424164,2008,369.81,0.45,9,4,4,125.55
DPMA,COC1=CC(C(CNC2=C3N=CN([C@@H]4O[C@H](CO)[C@H]([C@H]4O)O)C3=NC=N2)C5=CC=CC=C5C)=CC(OC)=C1,COC1=CC(C(CNC2=C3N=CN([C@@H]4O[C@H](CO)[C@H]([C@H]4O)O)C3=NC=N2)C5=CC=CC=C5C)=CC(OC)=C1,Nucleotide,Adenosine receptor,A3 receptor,β Arrestin,β-Arr / Gi,NECA,β-Arrestin-recruitment,cAMP,Translocation of arrestin induced by human A(3) adenosine receptor ligands in an engineered cell line: comparison with G protein-dependent pathways,"Gao,ZG",10.1016/j.phrs.2008.02.008,18424164,2008,521.57,2.01,11,4,5,144.01
MRS542,IC1=CC(CNC2=NC(Cl)=NC3=C2N=CN3[C@@H]4O[C@H](CO)[C@H]([C@H]4O)O)=CC=C1,IC1=CC(CNC2=NC(Cl)=NC3=C2N=CN3[C@@H]4O[C@H](CO)[C@H]([C@H]4O)O)=CC=C1,Nucleotide,Adenosine receptor,A3 receptor,β Arrestin,β-Arr / Gi,NECA,β-Arrestin-recruitment,cAMP,Translocation of arrestin induced by human A(3) adenosine receptor ligands in an engineered cell line: comparison with G protein-dependent pathways,"Gao,ZG",10.1016/j.phrs.2008.02.008,18424164,2008,517.71,1.31,9,4,4,125.55
MRS1760,IC1=CC(CNC2=C3N=CN([C@H]4[C@@H]([C@@H]([C@H](C4)CO)O)O)C3=NC=N2)=CC=C1,IC1=CC(CNC2=C3N=CN([C@H]4[C@@H]([C@@H]([C@H](C4)CO)O)O)C3=NC=N2)=CC=C1,Nucleotide,Adenosine receptor,A3 receptor,β Arrestin,β-Arr / Gi,NECA,β-Arrestin-recruitment,cAMP,Translocation of arrestin induced by human A(3) adenosine receptor ligands in an engineered cell line: comparison with G protein-dependent pathways,"Gao,ZG",10.1016/j.phrs.2008.02.008,18424164,2008,481.29,1.32,8,4,4,116.32
TRV120026,OC1=CC=C(C[C@@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N)=O)=O)=O)NC([C@H](CC4=CC=C(O)C=C4)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N)=O)=O)=O)NC([C@H](CC4=CC=C(O)C=C4)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Quantifying Ligand Bias at Seven-Transmembrane Receptors,"Rajagopal,S",10.1124/mol.111.072801,21610196,2011,904.04,-2.11,12,13,4,351.97
TRV120044,OC1=CC=C(C[C@H](C(N[C@H](C(N[C@@H](CC2=CN=CN2)C(N3[C@@H](CCC3)C(N[C@@H](C)C(O)=O)=O)=O)=O)[C@H](C)CC)=O)NC([C@@H](C(C)C)NC([C@@H](CCC/N=C(N)N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@H](C(N[C@H](C(N[C@@H](CC2=CN=CN2)C(N3[C@@H](CCC3)C(N[C@@H](C)C(O)=O)=O)=O)=O)[C@H](C)CC)=O)NC([C@@H](C(C)C)NC([C@@H](CCC/N=C(N)N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Quantifying Ligand Bias at Seven-Transmembrane Receptors,"Rajagopal,S",10.1124/mol.111.072801,21610196,2011,926.09,-2.12,12,12,3,357.55
TRV120045,OC1=CC=C(C[C@@H](C(N[C@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@H](C)C(O)=O)=O)=O)=O)[C@@H](C)CC)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC([C@H](C)NC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@H](C)C(O)=O)=O)=O)=O)[C@@H](C)CC)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC([C@H](C)NC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Quantifying Ligand Bias at Seven-Transmembrane Receptors,"Rajagopal,S",10.1124/mol.111.072801,21610196,2011,940.12,-1.52,12,13,3,355.05
TRV120034,OC1=CC=C(C[C@@H](C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Quantifying Ligand Bias at Seven-Transmembrane Receptors,"Rajagopal,S",10.1124/mol.111.072801,21610196,2011,897.06,-3.8,12,15,3,393.64
SGG,O=C([C@H](CC1=CC=CC=C1)NC(CNC([C@H]2N(CCC2)C([C@H](CC3=CNC=N3)NC([C@H]([C@@H](C)CC)NC(CNC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CN)=O)=O)=O)=O)=O)=O)=O)=O)O,O=C([C@H](CC1=CC=CC=C1)NC(CNC([C@H]2N(CCC2)C([C@H](CC3=CNC=N3)NC([C@H]([C@@H](C)CC)NC(CNC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CN)=O)=O)=O)=O)=O)=O)=O)=O)O,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Quantifying Ligand Bias at Seven-Transmembrane Receptors,"Rajagopal,S",10.1124/mol.111.072801,21610196,2011,939.09,-3.15,12,13,3,377.91
TRV120023,OC1=CC=C(C[C@@H](C(N[C@@H](CCCCN)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@@H](C)C(O)=O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@@H](CCCCN)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@@H](C)C(O)=O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,Other,Other,Divergent transducer-specific molecular efficacies generate biased agonism at a G protein-coupled receptor (GPCR),"Strachan,RT",10.1074/jbc.M114.548131,24668815,2014,941.1,-2.83,13,14,3,381.07
"SI-[(Sar1,Ile8)-AngII]",OC1=CC=C(C[C@@H](C(N[C@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@H](C(O)=O)[C@@H](C)CC)=O)=O)=O)[C@@H](C)CC)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@H](C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@H](C(O)=O)[C@@H](C)CC)=O)=O)=O)[C@@H](C)CC)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Differential β-arrestin-dependent conformational signaling and cellular responses revealed by angiotensin analogs,"Zimmerman,B",10.1126/scisignal.2002522,22534132,2012,968.17,-0.88,12,13,3,355.05
"SII-[(Sar1,Ile4,Ile8)-AngII]",OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N(C(C4=CC=CC=C4)=O)[C@@H](CC5=CC=CC=C5)C(O)=O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N(C(C4=CC=CC=C4)=O)[C@@H](CC5=CC=CC=C5)C(O)=O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Differential β-arrestin-dependent conformational signaling and cellular responses revealed by angiotensin analogs,"Zimmerman,B",10.1126/scisignal.2002522,22534132,2012,1092.27,0.48,13,12,5,363.33
"SBpA-[(Sar1,Bpa8)-AngII]",OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](C[C@H](C3)[C@@H](CC4=CC=C(C(C5=CC=CC=C5)=O)C=C4)C(O)=O)C(O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](C[C@H](C3)[C@@H](CC4=CC=C(C(C5=CC=CC=C5)=O)C=C4)C(O)=O)C(O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Differential β-arrestin-dependent conformational signaling and cellular responses revealed by angiotensin analogs,"Zimmerman,B",10.1126/scisignal.2002522,22534132,2012,1093.25,0.6,13,13,5,380.32
"SVdF-[(Sar1,Val5,D-Phe8)-AngII]",OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@@H](CC4=CC=CC=C4)C(O)=O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,OC1=CC=C(C[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](CC2=CNC=N2)C(N3[C@@H](CCC3)C(N[C@@H](CC4=CC=CC=C4)C(O)=O)=O)=O)=O)=O)NC([C@H](C(C)C)NC([C@H](CCCNC(N)=N)NC(CNC)=O)=O)=O)C=C1,Peptide,Angiotensin receptor,AT1 receptor,β Arrestin,β-Arr / Gq,Angiotensin 2,β-Arrestin-recruitment,IP,Differential β-arrestin-dependent conformational signaling and cellular responses revealed by angiotensin analogs,"Zimmerman,B",10.1126/scisignal.2002522,22534132,2012,988.16,-1.08,12,13,4,355.05
